build_time_seconds,dataset_size,engine,index_size_bytes,node_count,peak_rss_bytes,phase
113.71058479299245,10000,alopex-hnsw,13590528,10000,537157632,build
17.10460480200709,10000,faiss-hnsw,5440442,10000,537157632,build
15.165211429994088,10000,hnswlib,5486948,10000,537157632,build
0.01051380200078711,10000,flat,4000045,10000,537157632,build
