build_time_seconds,delete_latency_ms,engine,index_size_bytes,node_count,peak_rss_bytes,phase,reopen_latency_ms,update_latency_ms
5.1245736480050255,0.0356920063495636,hnswlib,6060472,9171,211804160,build,41.02842400607187,11.810342999524437
48.92734458700579,583.1863589992281,alopex-hnsw,13737984,9171,230604800,build,133.37400699674617,1031.2799779931083
0.003440768996370025,,faiss-flat-exact,4695597,9171,332193792,build,,
9.084420297993347,,faiss-hnsw,6016286,9171,335470592,build,,
